unitid,Other,Female,Male,Asian,American Indian,Black,Hispanic,White,Unknown
388043,72,72,72,36,36,36,36,36,36
388520,144,144,144,72,72,72,72,72,72
389727,72,72,72,36,36,36,36,36,36
390701,144,144,144,72,72,72,72,72,72
391582,54,54,54,27,27,27,27,27,27
392257,72,72,72,36,36,36,36,36,36
392840,144,144,144,72,72,72,72,72,72
395362,72,72,72,36,36,36,36,36,36
398130,144,144,144,72,72,72,72,72,72
398574,72,72,72,36,36,36,36,36,36
399212,72,72,72,36,36,36,36,36,36
399869,144,144,144,72,72,72,72,72,72
399911,144,144,144,72,72,72,72,72,72
401223,144,144,144,72,72,72,72,72,72
402615,108,108,108,54,54,54,54,54,54
402776,144,144,144,72,72,72,72,72,72
403469,72,72,72,36,36,36,36,36,36
403478,72,72,72,36,36,36,36,36,36
403487,72,72,72,36,36,36,36,36,36
404055,72,72,72,36,36,36,36,36,36
404073,144,144,144,72,72,72,72,72,72
404082,144,144,144,72,72,72,72,72,72
404338,144,144,144,72,72,72,72,72,72
404365,72,72,72,36,36,36,36,36,36
404374,72,72,72,36,36,36,36,36,36
404383,72,72,72,36,36,36,36,36,36
404426,72,72,72,36,36,36,36,36,36
404499,72,72,72,36,36,36,36,36,36
404505,72,72,72,36,36,36,36,36,36
404514,72,72,72,36,36,36,36,36,36
404648,144,144,144,72,72,72,72,72,72
404912,72,72,72,36,36,36,36,36,36
404921,72,72,72,36,36,36,36,36,36
404994,72,72,72,36,36,36,36,36,36
405058,144,144,144,72,72,72,72,72,72
405854,144,144,144,72,72,72,72,72,72
405872,72,72,72,36,36,36,36,36,36
405979,144,144,144,72,72,72,72,72,72
405988,144,144,144,72,72,72,72,72,72
405997,144,144,144,72,72,72,72,72,72
406006,144,144,144,72,72,72,72,72,72
406015,144,144,144,72,72,72,72,72,72
406024,72,72,72,36,36,36,36,36,36
406033,72,72,72,36,36,36,36,36,36
406194,144,144,144,72,72,72,72,72,72
406200,90,90,90,45,45,45,45,45,45
406219,90,90,90,45,45,45,45,45,45
406264,54,54,54,27,27,27,27,27,27
406547,144,144,144,72,72,72,72,72,72
407063,144,144,144,72,72,72,72,72,72
407285,144,144,144,72,72,72,72,72,72
407319,144,144,144,72,72,72,72,72,72
407328,72,72,72,36,36,36,36,36,36
408039,144,144,144,72,72,72,72,72,72
408394,72,72,72,36,36,36,36,36,36
408844,144,144,144,72,72,72,72,72,72
409069,144,144,144,72,72,72,72,72,72
409315,144,144,144,72,72,72,72,72,72
409333,54,54,54,27,27,27,27,27,27
409670,72,72,72,36,36,36,36,36,36
409698,144,144,144,72,72,72,72,72,72
409829,108,108,108,54,54,54,54,54,54
409838,108,108,108,54,54,54,54,54,54
409874,72,72,72,36,36,36,36,36,36
410070,72,72,72,36,36,36,36,36,36
410283,72,72,72,36,36,36,36,36,36
410496,72,72,72,36,36,36,36,36,36
410502,144,144,144,72,72,72,72,72,72
410520,72,72,72,36,36,36,36,36,36
410539,72,72,72,36,36,36,36,36,36
412599,144,144,144,72,72,72,72,72,72
413413,144,144,144,72,72,72,72,72,72
413617,90,90,90,45,45,45,45,45,45
413626,72,72,72,36,36,36,36,36,36
413802,54,54,54,27,27,27,27,27,27
413839,144,144,144,72,72,72,72,72,72
413848,144,144,144,72,72,72,72,72,72
413857,144,144,144,72,72,72,72,72,72
413866,144,144,144,72,72,72,72,72,72
413884,144,144,144,72,72,72,72,72,72
414160,144,144,144,72,72,72,72,72,72
414531,144,144,144,72,72,72,72,72,72
414568,144,144,144,72,72,72,72,72,72
414586,144,144,144,72,72,72,72,72,72
414595,36,36,36,18,18,18,18,18,18
414708,144,144,144,72,72,72,72,72,72
414823,144,144,144,72,72,72,72,72,72
414841,72,72,72,36,36,36,36,36,36
414850,54,54,54,27,27,27,27,27,27
414878,36,36,36,18,18,18,18,18,18
414911,72,72,72,36,36,36,36,36,36
416962,144,144,144,72,72,72,72,72,72
417318,90,90,90,45,45,45,45,45,45
417327,72,72,72,36,36,36,36,36,36
417567,54,54,54,27,27,27,27,27,27
417734,72,72,72,36,36,36,36,36,36
418126,144,144,144,72,72,72,72,72,72
418870,72,72,72,36,36,36,36,36,36
418889,72,72,72,36,36,36,36,36,36
419022,54,54,54,27,27,27,27,27,27
419457,36,36,36,18,18,18,18,18,18
419509,144,144,144,72,72,72,72,72,72
420006,144,144,144,72,72,72,72,72,72
420024,72,72,72,36,36,36,36,36,36
420042,144,144,144,72,72,72,72,72,72
420103,72,72,72,36,36,36,36,36,36
420307,144,144,144,72,72,72,72,72,72
420316,144,144,144,72,72,72,72,72,72
420398,72,72,72,36,36,36,36,36,36
420404,72,72,72,36,36,36,36,36,36
420431,72,72,72,36,36,36,36,36,36
420440,72,72,72,36,36,36,36,36,36
420495,72,72,72,36,36,36,36,36,36
420501,72,72,72,36,36,36,36,36,36
420538,72,72,72,36,36,36,36,36,36
420556,72,72,72,36,36,36,36,36,36
420723,72,72,72,36,36,36,36,36,36
421009,144,144,144,72,72,72,72,72,72
421018,144,144,144,72,72,72,72,72,72
421513,72,72,72,36,36,36,36,36,36
421708,72,72,72,36,36,36,36,36,36
421832,144,144,144,72,72,72,72,72,72
421878,72,72,72,36,36,36,36,36,36
422020,72,72,72,36,36,36,36,36,36
422695,90,90,90,45,45,45,45,45,45
423476,54,54,54,27,27,27,27,27,27
423652,72,72,72,36,36,36,36,36,36
423670,108,108,108,54,54,54,54,54,54
423980,72,72,72,36,36,36,36,36,36
424424,54,54,54,27,27,27,27,27,27
426314,144,144,144,72,72,72,72,72,72
427663,144,144,144,72,72,72,72,72,72
427973,72,72,72,36,36,36,36,36,36
427982,72,72,72,36,36,36,36,36,36
428170,72,72,72,36,36,36,36,36,36
428268,36,36,36,18,18,18,18,18,18
428286,144,144,144,72,72,72,72,72,72
428329,72,72,72,36,36,36,36,36,36
428392,72,72,72,36,36,36,36,36,36
428444,144,144,144,72,72,72,72,72,72
429128,72,72,72,36,36,36,36,36,36
429599,144,144,144,72,72,72,72,72,72
430050,72,72,72,36,36,36,36,36,36
430087,144,144,144,72,72,72,72,72,72
430148,72,72,72,36,36,36,36,36,36
430157,72,72,72,36,36,36,36,36,36
430166,72,72,72,36,36,36,36,36,36
430184,144,144,144,72,72,72,72,72,72
430263,144,144,144,72,72,72,72,72,72
430351,72,72,72,36,36,36,36,36,36
430360,72,72,72,36,36,36,36,36,36
430379,144,144,144,72,72,72,72,72,72
430388,144,144,144,72,72,72,72,72,72
430421,54,54,54,27,27,27,27,27,27
430485,144,144,144,72,72,72,72,72,72
430795,72,72,72,36,36,36,36,36,36
430810,144,144,144,72,72,72,72,72,72
431141,72,72,72,36,36,36,36,36,36
431886,72,72,72,36,36,36,36,36,36
432199,108,108,108,54,54,54,54,54,54
432214,108,108,108,54,54,54,54,54,54
432223,144,144,144,72,72,72,72,72,72
432232,144,144,144,72,72,72,72,72,72
432241,144,144,144,72,72,72,72,72,72
432302,72,72,72,36,36,36,36,36,36
432384,144,144,144,72,72,72,72,72,72
432524,72,72,72,36,36,36,36,36,36
432533,144,144,144,72,72,72,72,72,72
433004,144,144,144,72,72,72,72,72,72
433013,72,72,72,36,36,36,36,36,36
433174,72,72,72,36,36,36,36,36,36
433387,144,144,144,72,72,72,72,72,72
433420,90,90,90,45,45,45,45,45,45
433536,144,144,144,72,72,72,72,72,72
433563,72,72,72,36,36,36,36,36,36
433660,144,144,144,72,72,72,72,72,72
434016,72,72,72,36,36,36,36,36,36
434034,36,36,36,18,18,18,18,18,18
434052,144,144,144,72,72,72,72,72,72
434061,72,72,72,36,36,36,36,36,36
434140,72,72,72,36,36,36,36,36,36
434159,72,72,72,36,36,36,36,36,36
434414,144,144,144,72,72,72,72,72,72
434539,144,144,144,72,72,72,72,72,72
434548,144,144,144,72,72,72,72,72,72
434557,144,144,144,72,72,72,72,72,72
434566,72,72,72,36,36,36,36,36,36
434575,72,72,72,36,36,36,36,36,36
434584,72,72,72,36,36,36,36,36,36
434672,72,72,72,36,36,36,36,36,36
434690,72,72,72,36,36,36,36,36,36
434751,72,72,72,36,36,36,36,36,36
434821,72,72,72,36,36,36,36,36,36
434946,144,144,144,72,72,72,72,72,72
434955,144,144,144,72,72,72,72,72,72
434964,144,144,144,72,72,72,72,72,72
434973,144,144,144,72,72,72,72,72,72
434982,144,144,144,72,72,72,72,72,72
434991,144,144,144,72,72,72,72,72,72
436094,36,36,36,18,18,18,18,18,18
436182,72,72,72,36,36,36,36,36,36
436191,144,144,144,72,72,72,72,72,72
436225,72,72,72,36,36,36,36,36,36
436304,72,72,72,36,36,36,36,36,36
436429,90,90,90,45,45,45,45,45,45
436438,36,36,36,18,18,18,18,18,18
436483,144,144,144,72,72,72,72,72,72
436702,90,90,90,45,45,45,45,45,45
437042,144,144,144,72,72,72,72,72,72
437051,144,144,144,72,72,72,72,72,72
437060,72,72,72,36,36,36,36,36,36
437097,36,36,36,18,18,18,18,18,18
437103,72,72,72,36,36,36,36,36,36
437219,144,144,144,72,72,72,72,72,72
437316,108,108,108,54,54,54,54,54,54
437732,72,72,72,36,36,36,36,36,36
437750,72,72,72,36,36,36,36,36,36
437769,72,72,72,36,36,36,36,36,36
437848,144,144,144,72,72,72,72,72,72
437927,54,54,54,27,27,27,27,27,27
437936,72,72,72,36,36,36,36,36,36
438151,144,144,144,72,72,72,72,72,72
438179,90,90,90,45,45,45,45,45,45
438212,72,72,72,36,36,36,36,36,36
438258,72,72,72,36,36,36,36,36,36
438285,72,72,72,36,36,36,36,36,36
438294,72,72,72,36,36,36,36,36,36
438382,144,144,144,72,72,72,72,72,72
438416,144,144,144,72,72,72,72,72,72
438498,144,144,144,72,72,72,72,72,72
438586,144,144,144,72,72,72,72,72,72
438601,144,144,144,72,72,72,72,72,72
438610,144,144,144,72,72,72,72,72,72
438629,144,144,144,72,72,72,72,72,72
438638,54,54,54,27,27,27,27,27,27
438647,72,72,72,36,36,36,36,36,36
438708,72,72,72,36,36,36,36,36,36
438869,72,72,72,36,36,36,36,36,36
438902,144,144,144,72,72,72,72,72,72
438966,108,108,108,54,54,54,54,54,54
439057,36,36,36,18,18,18,18,18,18
439118,72,72,72,36,36,36,36,36,36
439127,72,72,72,36,36,36,36,36,36
439136,144,144,144,72,72,72,72,72,72
439145,72,72,72,36,36,36,36,36,36
439163,108,108,108,54,54,54,54,54,54
439190,72,72,72,36,36,36,36,36,36
439279,144,144,144,72,72,72,72,72,72
439288,144,144,144,72,72,72,72,72,72
439297,144,144,144,72,72,72,72,72,72
439330,108,108,108,54,54,54,54,54,54
439367,72,72,72,36,36,36,36,36,36
439437,72,72,72,36,36,36,36,36,36
439455,72,72,72,36,36,36,36,36,36
439482,72,72,72,36,36,36,36,36,36
439491,54,54,54,27,27,27,27,27,27
439525,72,72,72,36,36,36,36,36,36
439570,72,72,72,36,36,36,36,36,36
439613,144,144,144,72,72,72,72,72,72
439701,144,144,144,72,72,72,72,72,72
439738,72,72,72,36,36,36,36,36,36
439792,72,72,72,36,36,36,36,36,36
439826,72,72,72,36,36,36,36,36,36
440110,72,72,72,36,36,36,36,36,36
440129,72,72,72,36,36,36,36,36,36
440147,144,144,144,72,72,72,72,72,72
440165,108,108,108,54,54,54,54,54,54
440244,54,54,54,27,27,27,27,27,27
440271,72,72,72,36,36,36,36,36,36
440299,144,144,144,72,72,72,72,72,72
440305,54,54,54,27,27,27,27,27,27
440323,72,72,72,36,36,36,36,36,36
440332,72,72,72,36,36,36,36,36,36
440341,144,144,144,72,72,72,72,72,72
440378,54,54,54,27,27,27,27,27,27
440396,108,108,108,54,54,54,54,54,54
440402,72,72,72,36,36,36,36,36,36
440420,144,144,144,72,72,72,72,72,72
440439,144,144,144,72,72,72,72,72,72
440448,144,144,144,72,72,72,72,72,72
440457,144,144,144,72,72,72,72,72,72
440466,144,144,144,72,72,72,72,72,72
440484,144,144,144,72,72,72,72,72,72
440536,108,108,108,54,54,54,54,54,54
440545,108,108,108,54,54,54,54,54,54
440590,108,108,108,54,54,54,54,54,54
440624,54,54,54,27,27,27,27,27,27
440642,72,72,72,36,36,36,36,36,36
440749,144,144,144,72,72,72,72,72,72
440758,144,144,144,72,72,72,72,72,72
440767,144,144,144,72,72,72,72,72,72
440794,144,144,144,72,72,72,72,72,72
440873,72,72,72,36,36,36,36,36,36
440882,72,72,72,36,36,36,36,36,36
440891,72,72,72,36,36,36,36,36,36
440925,144,144,144,72,72,72,72,72,72
441025,72,72,72,36,36,36,36,36,36
441052,72,72,72,36,36,36,36,36,36
441070,72,72,72,36,36,36,36,36,36
441089,72,72,72,36,36,36,36,36,36
441201,72,72,72,36,36,36,36,36,36
441399,108,108,108,54,54,54,54,54,54
441487,72,72,72,36,36,36,36,36,36
441502,72,72,72,36,36,36,36,36,36
441511,144,144,144,72,72,72,72,72,72
441636,72,72,72,36,36,36,36,36,36
441760,72,72,72,36,36,36,36,36,36
441858,72,72,72,36,36,36,36,36,36
441900,144,144,144,72,72,72,72,72,72
441919,72,72,72,36,36,36,36,36,36
441928,72,72,72,36,36,36,36,36,36
441937,144,144,144,72,72,72,72,72,72
441955,144,144,144,72,72,72,72,72,72
441964,144,144,144,72,72,72,72,72,72
441973,144,144,144,72,72,72,72,72,72
441982,144,144,144,72,72,72,72,72,72
442000,54,54,54,27,27,27,27,27,27
442037,72,72,72,36,36,36,36,36,36
442046,72,72,72,36,36,36,36,36,36
442143,144,144,144,72,72,72,72,72,72
442152,144,144,144,72,72,72,72,72,72
442161,144,144,144,72,72,72,72,72,72
442170,144,144,144,72,72,72,72,72,72
442189,144,144,144,72,72,72,72,72,72
442231,72,72,72,36,36,36,36,36,36
442310,54,54,54,27,27,27,27,27,27
442338,144,144,144,72,72,72,72,72,72
442347,72,72,72,36,36,36,36,36,36
442356,144,144,144,72,72,72,72,72,72
442365,108,108,108,54,54,54,54,54,54
442383,72,72,72,36,36,36,36,36,36
442408,72,72,72,36,36,36,36,36,36
442426,72,72,72,36,36,36,36,36,36
442444,72,72,72,36,36,36,36,36,36
442499,108,108,108,54,54,54,54,54,54
442505,108,108,108,54,54,54,54,54,54
442569,144,144,144,72,72,72,72,72,72
442578,144,144,144,72,72,72,72,72,72
442602,72,72,72,36,36,36,36,36,36
442684,54,54,54,27,27,27,27,27,27
442718,144,144,144,72,72,72,72,72,72
442745,72,72,72,36,36,36,36,36,36
442781,72,72,72,36,36,36,36,36,36
442790,72,72,72,36,36,36,36,36,36
442824,108,108,108,54,54,54,54,54,54
442833,108,108,108,54,54,54,54,54,54
442879,72,72,72,36,36,36,36,36,36
442930,144,144,144,72,72,72,72,72,72
443049,36,36,36,18,18,18,18,18,18
443270,18,18,18,9,9,9,9,9,9
443331,144,144,144,72,72,72,72,72,72
443340,144,144,144,72,72,72,72,72,72
443377,72,72,72,36,36,36,36,36,36
443410,144,144,144,72,72,72,72,72,72
443438,72,72,72,36,36,36,36,36,36
443474,144,144,144,72,72,72,72,72,72
443492,72,72,72,36,36,36,36,36,36
443526,144,144,144,72,72,72,72,72,72
443535,144,144,144,72,72,72,72,72,72
443544,144,144,144,72,72,72,72,72,72
443623,72,72,72,36,36,36,36,36,36
443650,72,72,72,36,36,36,36,36,36
443687,144,144,144,72,72,72,72,72,72
443739,72,72,72,36,36,36,36,36,36
443766,144,144,144,72,72,72,72,72,72
443784,144,144,144,72,72,72,72,72,72
443827,72,72,72,36,36,36,36,36,36
443836,72,72,72,36,36,36,36,36,36
443854,72,72,72,36,36,36,36,36,36
443881,144,144,144,72,72,72,72,72,72
443890,144,144,144,72,72,72,72,72,72
443906,108,108,108,54,54,54,54,54,54
443924,144,144,144,72,72,72,72,72,72
443997,108,108,108,54,54,54,54,54,54
444033,108,108,108,54,54,54,54,54,54
444060,108,108,108,54,54,54,54,54,54
444088,90,90,90,45,45,45,45,45,45
444121,54,54,54,27,27,27,27,27,27
444158,144,144,144,72,72,72,72,72,72
444167,144,144,144,72,72,72,72,72,72
444219,72,72,72,36,36,36,36,36,36
444255,144,144,144,72,72,72,72,72,72
444343,72,72,72,36,36,36,36,36,36
444389,72,72,72,36,36,36,36,36,36
444398,144,144,144,72,72,72,72,72,72
444413,144,144,144,72,72,72,72,72,72
444477,54,54,54,27,27,27,27,27,27
444565,72,72,72,36,36,36,36,36,36
444574,90,90,90,45,45,45,45,45,45
444778,36,36,36,18,18,18,18,18,18
444927,144,144,144,72,72,72,72,72,72
444954,72,72,72,36,36,36,36,36,36
444972,72,72,72,36,36,36,36,36,36
445009,54,54,54,27,27,27,27,27,27
445018,72,72,72,36,36,36,36,36,36
445027,144,144,144,72,72,72,72,72,72
445072,144,144,144,72,72,72,72,72,72
445081,144,144,144,72,72,72,72,72,72
445090,72,72,72,36,36,36,36,36,36
445115,72,72,72,36,36,36,36,36,36
445124,144,144,144,72,72,72,72,72,72
445133,144,144,144,72,72,72,72,72,72
445188,36,36,36,18,18,18,18,18,18
445197,72,72,72,36,36,36,36,36,36
445203,72,72,72,36,36,36,36,36,36
445230,72,72,72,36,36,36,36,36,36
445249,72,72,72,36,36,36,36,36,36
445258,144,144,144,72,72,72,72,72,72
445276,144,144,144,72,72,72,72,72,72
445300,144,144,144,72,72,72,72,72,72
445319,144,144,144,72,72,72,72,72,72
445328,72,72,72,36,36,36,36,36,36
445337,54,54,54,27,27,27,27,27,27
445346,72,72,72,36,36,36,36,36,36
445355,54,54,54,27,27,27,27,27,27
445391,144,144,144,72,72,72,72,72,72
445416,108,108,108,54,54,54,54,54,54
445434,144,144,144,72,72,72,72,72,72
445452,54,54,54,27,27,27,27,27,27
445470,72,72,72,36,36,36,36,36,36
445559,72,72,72,36,36,36,36,36,36
445601,72,72,72,36,36,36,36,36,36
445610,72,72,72,36,36,36,36,36,36
445674,72,72,72,36,36,36,36,36,36
445692,144,144,144,72,72,72,72,72,72
445708,144,144,144,72,72,72,72,72,72
445717,144,144,144,72,72,72,72,72,72
445726,72,72,72,36,36,36,36,36,36
445753,72,72,72,36,36,36,36,36,36
445762,72,72,72,36,36,36,36,36,36
445814,72,72,72,36,36,36,36,36,36
445920,144,144,144,72,72,72,72,72,72
445939,144,144,144,72,72,72,72,72,72
446048,36,36,36,18,18,18,18,18,18
446093,72,72,72,36,36,36,36,36,36
446233,144,144,144,72,72,72,72,72,72
446385,72,72,72,36,36,36,36,36,36
446552,72,72,72,36,36,36,36,36,36
446604,36,36,36,18,18,18,18,18,18
446640,36,36,36,18,18,18,18,18,18
446668,144,144,144,72,72,72,72,72,72
446677,144,144,144,72,72,72,72,72,72
446710,108,108,108,54,54,54,54,54,54
446738,144,144,144,72,72,72,72,72,72
446747,144,144,144,72,72,72,72,72,72
446756,144,144,144,72,72,72,72,72,72
446765,144,144,144,72,72,72,72,72,72
446774,72,72,72,36,36,36,36,36,36
446792,144,144,144,72,72,72,72,72,72
446808,36,36,36,18,18,18,18,18,18
446835,72,72,72,36,36,36,36,36,36
446844,72,72,72,36,36,36,36,36,36
446880,72,72,72,36,36,36,36,36,36
446899,36,36,36,18,18,18,18,18,18
446905,36,36,36,18,18,18,18,18,18
446914,36,36,36,18,18,18,18,18,18
446923,36,36,36,18,18,18,18,18,18
447014,72,72,72,36,36,36,36,36,36
447050,36,36,36,18,18,18,18,18,18
447069,36,36,36,18,18,18,18,18,18
447102,72,72,72,36,36,36,36,36,36
447120,72,72,72,36,36,36,36,36,36
447263,90,90,90,45,45,45,45,45,45
447272,36,36,36,18,18,18,18,18,18
447290,36,36,36,18,18,18,18,18,18
447351,72,72,72,36,36,36,36,36,36
447360,90,90,90,45,45,45,45,45,45
447379,72,72,72,36,36,36,36,36,36
447397,54,54,54,27,27,27,27,27,27
447421,144,144,144,72,72,72,72,72,72
447458,144,144,144,72,72,72,72,72,72
447582,72,72,72,36,36,36,36,36,36
447625,72,72,72,36,36,36,36,36,36
447634,72,72,72,36,36,36,36,36,36
447670,36,36,36,18,18,18,18,18,18
447689,36,36,36,18,18,18,18,18,18
447768,72,72,72,36,36,36,36,36,36
447847,18,18,18,9,9,9,9,9,9
447935,72,72,72,36,36,36,36,36,36
447953,144,144,144,72,72,72,72,72,72
448239,108,108,108,54,54,54,54,54,54
448309,144,144,144,72,72,72,72,72,72
448345,36,36,36,18,18,18,18,18,18
448354,72,72,72,36,36,36,36,36,36
448363,54,54,54,27,27,27,27,27,27
448372,72,72,72,36,36,36,36,36,36
448415,72,72,72,36,36,36,36,36,36
448442,36,36,36,18,18,18,18,18,18
448451,36,36,36,18,18,18,18,18,18
448460,72,72,72,36,36,36,36,36,36
448479,36,36,36,18,18,18,18,18,18
448488,36,36,36,18,18,18,18,18,18
448497,36,36,36,18,18,18,18,18,18
448503,36,36,36,18,18,18,18,18,18
448512,36,36,36,18,18,18,18,18,18
448576,36,36,36,18,18,18,18,18,18
448585,36,36,36,18,18,18,18,18,18
448594,72,72,72,36,36,36,36,36,36
448600,72,72,72,36,36,36,36,36,36
448628,36,36,36,18,18,18,18,18,18
448655,54,54,54,27,27,27,27,27,27
448664,72,72,72,36,36,36,36,36,36
448673,36,36,36,18,18,18,18,18,18
448734,36,36,36,18,18,18,18,18,18
448761,144,144,144,72,72,72,72,72,72
448789,54,54,54,27,27,27,27,27,27
448840,144,144,144,72,72,72,72,72,72
448859,72,72,72,36,36,36,36,36,36
449010,36,36,36,18,18,18,18,18,18
449038,36,36,36,18,18,18,18,18,18
449074,72,72,72,36,36,36,36,36,36
449083,72,72,72,36,36,36,36,36,36
449092,72,72,72,36,36,36,36,36,36
449117,72,72,72,36,36,36,36,36,36
449126,72,72,72,36,36,36,36,36,36
449524,72,72,72,36,36,36,36,36,36
449612,72,72,72,36,36,36,36,36,36
449658,36,36,36,18,18,18,18,18,18
449764,144,144,144,72,72,72,72,72,72
449870,36,36,36,18,18,18,18,18,18
449898,36,36,36,18,18,18,18,18,18
450003,72,72,72,36,36,36,36,36,36
450021,54,54,54,27,27,27,27,27,27
450049,36,36,36,18,18,18,18,18,18
450058,72,72,72,36,36,36,36,36,36
450067,72,72,72,36,36,36,36,36,36
450085,36,36,36,18,18,18,18,18,18
450094,36,36,36,18,18,18,18,18,18
450128,72,72,72,36,36,36,36,36,36
450137,54,54,54,27,27,27,27,27,27
450155,72,72,72,36,36,36,36,36,36
450191,72,72,72,36,36,36,36,36,36
450207,36,36,36,18,18,18,18,18,18
450216,36,36,36,18,18,18,18,18,18
450225,36,36,36,18,18,18,18,18,18
450234,36,36,36,18,18,18,18,18,18
450243,36,36,36,18,18,18,18,18,18
450252,36,36,36,18,18,18,18,18,18
450261,36,36,36,18,18,18,18,18,18
450270,36,36,36,18,18,18,18,18,18
450289,18,18,18,9,9,9,9,9,9
450298,36,36,36,18,18,18,18,18,18
450377,36,36,36,18,18,18,18,18,18
450386,54,54,54,27,27,27,27,27,27
450401,72,72,72,36,36,36,36,36,36
450429,36,36,36,18,18,18,18,18,18
450447,36,36,36,18,18,18,18,18,18
450465,36,36,36,18,18,18,18,18,18
450526,36,36,36,18,18,18,18,18,18
450535,36,36,36,18,18,18,18,18,18
450571,36,36,36,18,18,18,18,18,18
450696,72,72,72,36,36,36,36,36,36
450702,72,72,72,36,36,36,36,36,36
450933,144,144,144,72,72,72,72,72,72
451060,144,144,144,72,72,72,72,72,72
451404,36,36,36,18,18,18,18,18,18
451556,90,90,90,45,45,45,45,45,45
451662,144,144,144,72,72,72,72,72,72
451671,36,36,36,18,18,18,18,18,18
451699,36,36,36,18,18,18,18,18,18
451750,144,144,144,72,72,72,72,72,72
451769,36,36,36,18,18,18,18,18,18
451796,36,36,36,18,18,18,18,18,18
451820,36,36,36,18,18,18,18,18,18
451848,36,36,36,18,18,18,18,18,18
451875,36,36,36,18,18,18,18,18,18
451936,36,36,36,18,18,18,18,18,18
451945,36,36,36,18,18,18,18,18,18
451954,36,36,36,18,18,18,18,18,18
451963,36,36,36,18,18,18,18,18,18
451972,36,36,36,18,18,18,18,18,18
451981,36,36,36,18,18,18,18,18,18
451990,36,36,36,18,18,18,18,18,18
452018,36,36,36,18,18,18,18,18,18
452027,36,36,36,18,18,18,18,18,18
452063,72,72,72,36,36,36,36,36,36
452115,18,18,18,9,9,9,9,9,9
452373,18,18,18,9,9,9,9,9,9
453109,18,18,18,9,9,9,9,9,9
453127,36,36,36,18,18,18,18,18,18
453163,144,144,144,72,72,72,72,72,72
453215,36,36,36,18,18,18,18,18,18
453455,72,72,72,36,36,36,36,36,36
453464,72,72,72,36,36,36,36,36,36
453473,72,72,72,36,36,36,36,36,36
453482,72,72,72,36,36,36,36,36,36
453747,18,18,18,9,9,9,9,9,9
454184,144,144,144,72,72,72,72,72,72
454227,36,36,36,18,18,18,18,18,18
454236,36,36,36,18,18,18,18,18,18
454245,36,36,36,18,18,18,18,18,18
454458,72,72,72,36,36,36,36,36,36
454591,36,36,36,18,18,18,18,18,18
454616,72,72,72,36,36,36,36,36,36
454625,18,18,18,9,9,9,9,9,9
454740,72,72,72,36,36,36,36,36,36
454856,144,144,144,72,72,72,72,72,72
454883,90,90,90,45,45,45,45,45,45
455114,18,18,18,9,9,9,9,9,9
455257,36,36,36,18,18,18,18,18,18
455390,72,72,72,36,36,36,36,36,36
455479,72,72,72,36,36,36,36,36,36
455488,72,72,72,36,36,36,36,36,36
455512,18,18,18,9,9,9,9,9,9
455585,36,36,36,18,18,18,18,18,18
455600,36,36,36,18,18,18,18,18,18
455619,36,36,36,18,18,18,18,18,18
455646,72,72,72,36,36,36,36,36,36
455655,18,18,18,9,9,9,9,9,9
455673,72,72,72,36,36,36,36,36,36
455716,18,18,18,9,9,9,9,9,9
455983,72,72,72,36,36,36,36,36,36
456010,36,36,36,18,18,18,18,18,18
456056,36,36,36,18,18,18,18,18,18
456205,18,18,18,9,9,9,9,9,9
456296,36,36,36,18,18,18,18,18,18
456393,18,18,18,9,9,9,9,9,9
456409,36,36,36,18,18,18,18,18,18
456418,18,18,18,9,9,9,9,9,9
456427,36,36,36,18,18,18,18,18,18
456445,36,36,36,18,18,18,18,18,18
456490,144,144,144,72,72,72,72,72,72
456612,36,36,36,18,18,18,18,18,18
456667,36,36,36,18,18,18,18,18,18
456782,36,36,36,18,18,18,18,18,18
456791,36,36,36,18,18,18,18,18,18
456807,36,36,36,18,18,18,18,18,18
456816,36,36,36,18,18,18,18,18,18
456834,36,36,36,18,18,18,18,18,18
457022,36,36,36,18,18,18,18,18,18
457101,72,72,72,36,36,36,36,36,36
457484,36,36,36,18,18,18,18,18,18
457688,90,90,90,45,45,45,45,45,45
458210,36,36,36,18,18,18,18,18,18
458229,36,36,36,18,18,18,18,18,18
458256,36,36,36,18,18,18,18,18,18
458432,36,36,36,18,18,18,18,18,18
458502,36,36,36,18,18,18,18,18,18
458557,36,36,36,18,18,18,18,18,18
458733,36,36,36,18,18,18,18,18,18
458742,36,36,36,18,18,18,18,18,18
458760,36,36,36,18,18,18,18,18,18
458779,36,36,36,18,18,18,18,18,18
458919,144,144,144,72,72,72,72,72,72
458964,36,36,36,18,18,18,18,18,18
458973,36,36,36,18,18,18,18,18,18
458991,36,36,36,18,18,18,18,18,18
459204,90,90,90,45,45,45,45,45,45
459356,72,72,72,36,36,36,36,36,36
459675,36,36,36,18,18,18,18,18,18
459693,36,36,36,18,18,18,18,18,18
459709,36,36,36,18,18,18,18,18,18
459718,36,36,36,18,18,18,18,18,18
459727,36,36,36,18,18,18,18,18,18
459815,90,90,90,45,45,45,45,45,45
459842,36,36,36,18,18,18,18,18,18
459994,144,144,144,72,72,72,72,72,72
460394,18,18,18,9,9,9,9,9,9
460464,18,18,18,9,9,9,9,9,9
460747,18,18,18,9,9,9,9,9,9
461032,36,36,36,18,18,18,18,18,18
461236,36,36,36,18,18,18,18,18,18
461315,18,18,18,9,9,9,9,9,9
461528,36,36,36,18,18,18,18,18,18
